id,user_id,category_id,title,content,status,view_count,created_at,updated_at,deadline_at
110348,1006,2,創価学会員の彼氏または彼女と結婚できますか？,"<p>相手が創価学会員だったら結婚できるかと言う質問です。<br />
10年前の話ですが、私の元彼がそうでした。</p>
<p>私の場合は結局別れてしまいましたが、今でも彼のことを思い出したりします。</p>
<p>あのとき、私の判断は正しかったのか、それとも誤っていたのか。皆さんはどう思いますか？</p>",published,0,2025-08-06 09:32:23+00,2025-11-25 07:25:26+00,
110366,1010,2,周りに美男美女のカップルっていますか？,"<p>周りに美男美女のカップルっていますか？若しくは自分が美男美女カップルだ！と思う方～？<br />
山本美月さんと瀬戸康史さんの結婚報道を見てこんなカップル普通にいないよなー美男美女！と思ったので質問しました。</p>",published,0,2025-08-06 10:56:20+00,2025-11-24 07:02:06+00,
110386,1004,14,恋愛の電話占いを利用したことありますか？,<p>気になるけど、結局高額になっちゃうんじゃないかと不安で使えないんですけど、利用したことある方どうでしたか？</p>,published,0,2025-08-06 13:49:47+00,2025-11-24 07:02:05+00,
110460,1006,3,交際相手から誹謗中傷を受けたら、すぐに別れますか？,"<p>交際相手から誹謗中傷を受けたら、すぐに別れますか？</p>
<p>お前にとって俺はどうでも良い存在だと感じたよ。<br />
元彼とは全然扱いがちがって俺は大事にされてない。<br />
お前はやりマンだし俺の事は都合良く使える男だってことだろ？</p>
<p>と送られてきたら…<br />
必死に「そんな事無いよ。」<br />
と冷静に返しますか？？</p>
<p></p>",published,0,2025-08-08 18:58:17+00,2025-11-24 07:02:02+00,
110476,1003,2,肉食系と草食系、結婚するならどっちがいいですか？,"<p>肉食系と草食系、結婚するならどっちがいいですか？<br />
<br />
<br />
ぐいぐい引っ張ってくれて頼りがいのある肉食男子。<br />
奥手で一途。適度な距離感を保ってくれそうな草食男子。<br />
<br />
それぞれのよさがありますが、もし片方を選ぶとなった場合、<br />
みなさんはどちらのタイプの男性と結婚したいですか。</p>",published,0,2025-08-11 01:39:07+00,2025-11-14 07:58:34+00,
110478,1003,2,結婚したい彼の兄弟構成はどれが理想ですか？,"<p>結婚したい彼の兄弟構成はどれが理想ですか？</p>
<p><br />
いま付き合っている彼は、4人兄弟の長男です。<br />
私が3人兄弟の末っ子なので、相性はいいかなと思います。<br />
逆に、末っ子の彼と付き合っているときはケンカが絶えませんでした。<br />
<br />
兄弟構成って個人の性格に意外と影響しますよね。<br />
みなさんは、次の兄弟構成のうち、どのポジションの彼と結婚したいですか。</p>",published,0,2025-08-11 01:46:42+00,2025-11-14 07:58:34+00,
110480,1007,2,何歳までに結婚したいですか？,"<p>何歳までに結婚したいですか？<br />
<br />
29歳独身女子です。<br />
30歳までに結婚・出産を目標にしてきましたが、<br />
昨年末に彼氏と別れてから、ライフプランが狂ってしまいました…。<br />
その後、コロナで婚活も進展せず、、<br />
<br />
出産のことも考えると、30歳には出会って、32歳までには結婚していたいと思いますが、<br />
人生なかなか想定通りにいかないですね。<br />
<br />
みなさんは何歳ぐらいまでに結婚したいですか。<br />
理由もあわせてお聞かせください。</p>",published,0,2025-08-11 01:52:39+00,2025-11-14 07:58:34+00,
110492,1001,14,生涯独身なら一番頼りになるものは？,"<p>生涯独身なら一番頼りになるものは？</p>
<p></p>
<p>その他の回答はコメントでお答えください。</p>",published,0,2025-08-12 03:27:22+00,2025-11-14 07:58:33+00,
110494,1009,2,「結婚したいけどできない」「結婚できないけどしたい」どっち？,<p>独身限定）「結婚したいけどできない」「結婚できないけどしたい」どっち？</p>,published,0,2025-08-12 03:31:49+00,2025-11-24 07:02:02+00,
110518,1002,14,ギャンブル依存性の彼と三年付き合ってきて、徐々に頻度を落とすことには成功しているが、隠れて何回かギャンブル仲間のお金...,ギャンブル依存性の彼と三年付き合ってきて、徐々に頻度を落とすことには成功しているが、隠れて何回かギャンブル仲間のお金でうちに行ってることが発覚して別れを告げました。でも本当に大好きで今でも忘れられないです。私の判断は正しかったのか、それとも誤っていたのか。皆さんはどう思いますか？,published,0,2025-08-14 08:58:00+00,2025-11-24 07:02:02+00,
110529,1002,2,天理教の彼氏または彼女と結婚できますか？,"<p>大好きな彼氏が天理教信者だったら、あなたは結婚できますか？<br />
私は浅く仏教です。<br />
<br />
ご意見お願いします。</p>",published,0,2025-08-15 01:54:30+00,2025-11-27 09:31:31+00,
110532,1006,2,彼の月収の金額を知っていますか？,"<p>彼氏のお給料の金額を知っていますか？<br />
<br />
交際1年になる彼がいます。私は28歳、彼は31歳です。<br />
このまま順調にお付き合いが続けば、結婚するのかなーと考えています。<br />
そこで気になるのが、彼の年収…。<br />
<br />
結婚するなら相手の稼ぎを知っておきたいと思う反面、<br />
なんとなくお金の話は切り出しにくいと感じてしまいます。<br />
<br />
皆さんは恋人のお給料を知っていますか。<br />
把握している方は、どのようにして知りましたか？<br />
<br />
どういう話の流れで聞いたらいいのか悩んでいるので、<br />
いい方法があればおしえていただきたいです。</p>",published,0,2025-08-17 00:29:40+00,2025-11-14 07:58:33+00,
110622,1006,14,彼氏から束縛されると嬉しいと思ったことありますか？,"彼氏から束縛されると嬉しいと思ったことありますか？<br />
好きだから束縛すると考えればいいですけど、信頼されていないということにもなりますよね？",published,0,2025-08-19 15:04:04+00,2025-11-24 07:02:00+00,
110673,1010,14,彼が私に○○のために今までいくら使ったなど,"彼が私に○○のために今までいくら使ったなど<br />
言ってきます。(プレゼントの総額など。)<br />
<br />
私は言われる度に本当に嫌な気持ちになり泣いてしまいます。<br />
何がしたいのかわかりません。<br />
別れた方がいいのでしょうか。",published,0,2025-08-20 01:57:34+00,2025-11-24 07:01:59+00,
110974,1007,14,デキ婚はありでしょうか？,"<p>デキ婚はありでしょうか？<br />
<br />
最近は受け入れられるような世の中になりつつあるのかなとも思いますが、改めてご質問します。</p>",published,0,2025-08-26 03:00:27+00,2025-11-14 07:58:32+00,
111041,1003,14,彼氏にもう少し太ってほしいと言われたら、太るような生活に変えられますか？,"彼氏にもう少し太ってほしいと言われたら、太るような生活に変えられますか？<br />
女性が思う痩せていると男性が思う痩せているの理想って違いますよね？",published,0,2025-08-26 07:31:42+00,2025-11-24 07:01:52+00,
111057,1010,14,あなたの周りで専業主婦と兼業主婦のどちらが多いですか？,<p>あなたの周りで専業主婦と兼業主婦のどちらが多いですか？</p>,published,0,2025-08-26 09:54:57+00,2025-11-24 07:01:51+00,
111077,1008,14,彼や夫のスマホの中身をのぞいたことありますか？,"<p>彼や夫のスマホの中身をのぞいたことありますか？</p>
<p>また覗いたことがバレしまって相手と口論になったなど、エピソードなど聞かせてください。</p>",published,0,2025-08-26 15:02:51+00,2025-11-14 07:58:31+00,
111086,1010,6,二股以上かけられた経験ありますか？,"<p>二股以上かけられた経験ありますか？<br />
<br />
二股かけられた後、二人の関係はどうなりましたか？詳しく教えてください。</p>",published,0,2025-08-26 15:20:31+00,2025-11-24 07:01:50+00,
111088,1001,14,恋人と初めてのキスした時はいつのタイミングでしたか？,<p>恋人と初めてのキスしたタイミングで多かったのはどれですか？</p>,published,0,2025-08-26 15:24:54+00,2025-11-14 07:58:31+00,
111092,1009,14,男性との交際はたいてい1年以上長続きするほうですか？,"男性との交際はたいてい1年以上長続きするほうですか？<br />
<br />
<br />
",published,0,2025-08-26 15:29:34+00,2025-11-24 07:01:50+00,
111199,1002,14,付き合う男性に一番求める条件は何ですか？,"<p>付き合う男性に一番求める条件は何ですか？<br />
その理由をコメント欄に書いて、教えてくださいね。</p>",published,0,2025-08-31 03:02:22+00,2025-02-23 03:43:11+00,
121085,1001,,5年待ち続けた既婚者との恋、このまま待つべきでしょうか？,"はじめまして。34歳、独身の女性です。

誰にも相談できず、毎日胸が張り裂けそうな思いで過ごしています。どうか、私の話を聞いていただけないでしょうか。

彼（42歳）とは職場の同僚として出会いました。彼は既婚者で、2人のお子さんがいます。プロジェクトで一緒になる機会が増え、彼の仕事に対する情熱や優しさに惹かれていきました。

飲み会で話が盛り上がり、2人きりで会うようになり、関係が始まってからもう5年になります。

最初は軽い気持ちでした。恋愛から遠ざかっていた私にとって、彼の存在は久しぶりに感じる温かさでした。でも、彼と過ごす時間が増えるにつれて、彼が私の人生にとってかけがえのない存在になっていることに気づきました。

彼も「妻とはもう何年も心が通っていない。君と一緒になりたい。必ず別れるから待っていてほしい」と何度も言ってくれました。その言葉を信じて、私は今日まで待ってきました。

でも5年経っても、彼の状況は何も変わりません。「子供が受験だから」「親の体調が悪いから」と、何かと理由をつけて離婚を先延ばしにしているように感じます。

周りの友人たちは次々と結婚し、子供を産んでいます。私の年齢を考えると、子供を産むかどうかの最後の選択を迫られています。

このまま彼を待ち続けて、結婚も子供も諦める人生で本当に後悔しないのか。もし別れるとしたら、同じ職場である彼と、どうすれば円満に関係を終わらせることができるのか。

もう、どうしたらいいのか分かりません。

どうか、皆様のご意見をお聞かせください。どんな厳しいご意見でも構いません。この暗いトンネルから抜け出すための、一筋の光が欲しいのです。",published,0,2026-02-17 00:43:00+00,2026-02-18 04:45:51.239+00,
107348,1001,2,婚活アプリでお付き合いにつながったことはありますか？,"<p>婚活アプリでお付き合いにつながったことはありますか？<br />
<br />
少し前からマッチングアプリで婚活を始めました。これまで数人の男性と実際に会って食事をしましたが、初めてのデートで自宅に誘われたり、食事中に体をべたべたと触られたり……。いわゆるヤリモクの男を引き寄せてしまい、落ち込んでいます。<br />
<br />
今年30歳になるのでそろそろ真剣なお付き合いをできる相手を見つけたいのですが、婚活アプリを使ってる男性ってやっぱり遊んでいる人が多いのでしょうか？　<br />
<br />
マッチングアプリから交際につながった方がいましたら、どういう流れでお付き合いまで至ったのかを教えていただきたいです。</p>",published,0,2025-06-12 05:45:44+00,2025-11-14 07:58:39+00,
111098,1005,4,運命の出会いはあると信じますか？,<p>運命の出会いはあると信じますか？</p>,published,0,2025-08-26 15:33:17+00,2025-11-24 07:01:49+00,
111450,1004,10,彼女とデート中に、職場の後輩の女の人とLINEする男の人はどう思いますか？,"彼女とデート中に、職場の後輩の女の人とLINEする男の人はどう思いますか？<br />
仕事の話＋他愛もないLINEです。",published,0,2025-09-09 12:59:28+00,2025-02-19 14:31:52+00,
111472,1002,14,彼氏が女友達と二人で飲むのはアリですか？,"<p>彼氏が女友達と二人で飲むのはアリですか？<br />
ルールなど決めていますか？</p>",published,0,2025-09-11 07:59:16+00,2025-03-12 02:57:39+00,
111512,1002,7,デートが1回目で終わった経験はありますか？,"<p>デートが1回目で終わった経験はありますか？<br />
<br />
2回目のデートに行きたくなる基準<br />
または次会うことなく終わってしまう理由など<br />
あったら教えてください</p>",published,0,2025-09-14 12:55:20+00,2025-04-26 22:39:23+00,
111586,1008,10,【30歳以上限定】モテなくなったなと感じる年齢は？,"<p>【30歳以上限定】モテなくなったなと感じる年齢は？<br />
<br />
婚活中の31歳女です。<br />
<br />
女性のモテ期はクリスマスケーキ（＝24歳がモテのピーク）と言われることがありますが、皆さんは実感として「昔に比べてモテなくなったな」と感じることはありますか。<br />
<br />
私は既婚者の友人が増えたことで飲み会などに誘われる機会が29歳ぐらいから急に減ったことで、出会いの数も激減しました。<br />
<br />
職場にも後輩が増えてきて、奢ってもらえることもほとんどないですし…。<br />
<br />
同世代以上のご意見をお聞きしたいので、年齢が30歳以上の方にご回答お願いします。</p>",published,0,2025-09-24 02:08:04+00,2025-11-14 07:58:30+00,
102604,1007,2,モラハラ男とは早く別れるべきでしょうか？,"<p>昨日彼と別れました。半同棲して約1年。喧嘩を繰り返し、その度に変わると言われ、何度も許しては裏切られてきました。</p>
<p>普段はとても優しくて素敵な思い出もたくさんあるし、これ程までに私の名前を呼んで、好きだと言ってくれた人はいないというくらい、愛されてると思って許してきたつもりでした。</p>
<p>でもそれは全部彼自身が楽に生きる為に私の機嫌を取っていただけなのかなとも思います…性格はなかなか変わらないものだと分かってます。</p>
<p>でも簡単にキレやすいので、私といたいなら精神科にも行ってと約束したばかりでした。以前はアザができるほど蹴られた事もあります。</p>
<p>さすがに別れようと思ったけど、結局信じて許しました。それから暴力はなくても、私には理解不能な些細な事で機嫌が悪くなり喧嘩は続きました。</p>
<p>先日の喧嘩でとうとう私はこのまま結婚して一生こんな窮屈な生活が続くのかと思うと急に全てが面倒に思えてきて、面倒くさいを連呼しました。</p>
<p>でもそんな面倒な彼でも大好きで、死ぬほど辛いです。</p>
<p>でも、もし、自分の娘がそんな男を連れてきたと想定したら反対すると思います。自分の親も反対すると思います。この思いをどうしたらいいのかわかりません。</p>",published,0,2025-02-03 06:17:47+00,2025-11-24 07:03:05+00,
110675,1006,14,恋人に鼻毛が出ていたら指摘できますか？,"<p>恋人に鼻毛が出ていたら指摘できますか？</p>
<p>他にも食事の後口元や歯に何かついていたりする時も悩みますね。</p>",published,0,2025-08-20 03:32:29+00,2025-11-24 07:01:58+00,
110679,1010,2,同棲や結婚しても自分の部屋は必要ですか？,"<p>同棲や結婚しても自分の部屋は必要ですか？<br />
部屋も欲しいし誰かと一緒に毎日寝なきゃいけないと思うと、何だか嫌だなと思ってしまいます。</p>",published,0,2025-08-20 03:40:45+00,2025-11-24 07:01:58+00,
110697,1001,14,恋愛において尽くす方が好きなタイプ、尽くされる方が好きなタイプ？,"恋愛において尽くす方が好きなタイプ、尽くされる方が好きなタイプ？<br />
",published,0,2025-08-20 09:01:34+00,2025-11-24 07:01:58+00,
111615,1007,1,好きな人を思い出にするにはどうしたらいいでしょうか？,"好きな人を思い出にするにはどうしたらいいでしょうか？<br />
また、思い出にできたらどんな感じですか？",published,0,2025-09-28 11:50:11+00,2025-11-24 07:01:40+00,
112358,1001,2,あなたは結婚願望がありますか？,"独身者限定）あなたは結婚したいですか？<br />
<br />
32歳の女です。<br />
私は昔から結婚願望がありません…。<br />
<br />
結婚すると時間もお金も自由に使えなくなるし、ひとりのほうが気楽だと思います。<br />
みなさんの結婚観を教えてください。",published,0,2025-11-10 02:29:17+00,2025-10-04 22:59:26+00,
112360,1009,2,結婚相手は過去で一番好きな人でしたか？,"<p>結婚相手は過去で一番好きな人でしたか？</p>
<p>「結婚は二番目に好きな人を選んだほうがうまくいく」と話していた既婚の友達がいました。</p>
<p>その友達曰く、「一番好きな人だと頑張りすぎて疲れてしまうし、相手への期待度が高い分、結婚してダメなところがみえると心のダメージも大きい」のだそうです。</p>
<p>わからなくもないけど、やっぱり一番好きだと思える人と結婚するほうが幸せなのでは…とも思います。</p>",published,0,2025-11-10 02:40:05+00,2025-01-24 14:26:54+00,
112491,1010,14,旦那や奥さんに一生うち開けられない秘密はありますか？,<p>旦那や奥さんに一生うち開けられない秘密はありますか？</p>,published,0,2025-11-20 12:42:39+00,2025-11-24 07:01:31+00,
112493,1001,14,恋人に過去の性体験人数を聞かれたら答えますか？,<p>恋人に過去の性体験人数を聞かれたら答えますか？</p>,published,0,2025-11-20 12:47:08+00,2025-11-24 07:01:31+00,
112558,1002,14,旦那は家族のために料理をすることありますか？,"<p>旦那は家族のために料理をすることありますか？</p>
<p>全くしない男性は減ってきていると思いますが。</p>",published,0,2025-11-21 10:48:07+00,2025-11-24 07:01:28+00,
112672,1008,2,結婚式に招待されて行きたくないと思った人はいますか？,"<p>結婚式に招待されて行きたくないと思った人はいますか？<br />
<br />
大学時代のサークル仲間から「結婚式の招待状を送りたいから住所教えて」とLINEがきました。<br />
彼女とは卒業以来、数えるほどしか会っていません。<br />
お互いに住まいが遠方のため、結婚式に出席すると交通費や宿泊費などで、ご祝儀とは別に3万はかかります。<br />
<br />
「仕事の出張があって…」など理由をつけて断ろうかと思うのですが、<br />
同じような経験をされたことがある方はいませんか？</p>",published,0,2025-11-25 03:14:37+00,2025-11-24 07:01:26+00,
112674,1002,7,1円単位で割り勘する彼氏とは別れるべきか？,"<p>私の彼氏はデートで食事に行くと1円単位で割り勘にします。<br />
<br />
私も彼も、学生同士なので、割り勘は普通だと思っていたのですが、<br />
女友達にこの話をすると「ケチ臭くて嫌だ」「器が小さい」とドン引きされ、<br />
最終的には「別れたほうがいいよ！」と説得されました。<br />
<br />
大好きな彼のことを全否定されて、心が揺らいでしまっている自分も嫌です…。<br />
体験談も含め、いろんな方のご意見をお聞きしたいです。</p>",published,0,2025-11-25 03:29:31+00,2025-11-14 07:58:29+00,
113028,1004,10,恋人から不機嫌ハラスメントを受けたことはありますか？,"<p>恋人から「不機嫌ハラスメント」を受けたことはありますか？</p>
<p>フキハラ（不機嫌ハラスメント）とは、家庭内や職場などで特定の相手に不機嫌な態度をとる人のことを指すようです。</p>
<p>ドライブ中に渋滞に巻き込まれると「もう二度と来たくない」と怒ったり、<br />
仕事で疲れているとき話しかけると、あからさまに嫌な顔をしたり…。</p>
<p>私が昔お付き合いをしていた人にもこんな人がいたなーと思い出しました。</p>
<p>今話題のフキハラ。皆さんは恋人や旦那さんからフキハラの被害を受けたことはありますか。</p>",published,0,2025-12-15 01:03:19+00,2025-11-24 07:01:17+00,
113175,1001,14,女性の身長はどこから背が高いと思いますか？,<p>女性の身長はどこから背が高いと思いますか？</p>,published,0,2025-12-18 05:55:57+00,2025-11-24 07:01:05+00,
113341,1008,3,復縁が成功する確率は何％だと思う？,<p>もしかしたら復縁してもいい元カレがいます。そもそも、復縁が成功する確率ってどのくらいなんでしょう？気になりました。</p>,published,0,2025-12-22 07:14:56+00,2025-11-24 07:00:58+00,
113343,1008,3,別れてから復縁するまでの期間はどれくらいがベストだと思いますか？,<p>別れてから復縁するまでの期間はどれくらいがベストだと思いますか？</p>,published,0,2025-12-22 07:19:23+00,2025-11-24 07:00:58+00,
115147,1010,14,かっこいいと思う男性が目の前にいたらどうしますか？,"<p>かっこいいと思う男性が目の前にいたらどうしますか？</p>
<p>女性限定の質問です。<br />
<br />
</p>",published,0,2025-01-22 04:08:47+00,2025-11-24 07:00:40+00,
115216,1001,3,サイコパスの彼氏と付き合ったことありますか？,"サイコパスの彼氏と付き合ったことありますか？<br />
<br />
元カレ、今彼の両方を含みます。<br />
<br />
私は3人前の彼氏です。何も動じなくて冷静でヤバいくらい。",published,0,2025-01-22 13:21:43+00,2025-11-24 07:00:38+00,
116405,1005,14,性格以外でモテる男性はどこが一番すぐれていると思いますか？,<p>性格以外でモテる男性はどこが一番すぐれていると思いますか？</p>,published,0,2025-02-09 06:43:11+00,2025-11-24 07:00:14+00,
116687,1004,14,恋人の外見で幻滅して別れに至った経験はありますか？,"恋人の外見で幻滅して別れに至った経験はありますか？<br />
",published,0,2025-02-15 09:46:28+00,2025-11-24 07:00:10+00,
116694,1006,14,家事におろそかな妻と美容におろそかな妻のどっちを選ぶ？,"究極の2択）家事におろそかな妻と美容におろそかな妻のどっちを選ぶ？<br />
<br />
",published,0,2025-02-15 09:56:08+00,2025-11-24 07:00:10+00,
117188,1003,14,付き合う前と付き合った後で変わったことは次のうちどれですか？,"付き合う前と付き合った後で変わったことは次のうちどれですか？<br />
考え方や思考以外でお答えください。",published,0,2025-02-17 10:32:21+00,2025-11-24 07:00:09+00,
120258,1006,14,「男を見る目」に自信はありますか？,"<p>私は学生の頃から、付き合う男性はとことんダメンズにばかりでした。</p>
<p></p>
<p>好きになると周りがみえなくなり、</p>
<p>相手のダメな部分も「私が変えてあげなきゃ！」と頑張りすぎて空回り。</p>
<p>挙句の果てに相手に「重い」といわれて、フラれる始末……。</p>
<p></p>
<p>自分の男を見る目に自信がないから、ここ数年、新たな恋にも億劫になっています。</p>
<p>男を見る目って、どうやって養えばいいのでしょうか。</p>",published,0,2025-05-19 02:56:30+00,2025-03-08 06:38:39+00,
120260,1009,2,結婚に焦りを感じたことはありますか？,"<p>30歳独身女です。<br />
2か月ほど前に、結婚を意識していた彼から一方的にフラれてしまいました。</p>
<p><br />
理由はよくわからず、音信不通になってしまったため、復縁も見込めません。</p>
<p>3年付き合っていたので、このまま彼と結婚するんだろうなと思っていたこともあり、<br />
突然フラれたショックと、婚活への焦りから情緒不安定になっています。</p>
<p></p>
<p>コロナ禍で仕事もテレワークになりました。</p>
<p>新たな出会いも期待できず、悶々としています。</p>
<p></p>
<p>私と同じように、結婚に焦っている人、焦ったことのある人はいませんか。</p>
<p></p>
<p>この焦りとどう向き合えばいいのか。アドバイスをいただきたいです。</p>",published,0,2025-05-19 02:58:12+00,2025-11-24 06:59:45+00,
6,1006,2,付き合って3年、彼氏からのプロポーズを待つべき？,"<p>付き合って3年になる彼氏がいます。お互いの両親にも会っていて、周りからは「いつ結婚するの？」と聞かれることも増えてきました。</p>

<p>私も彼との結婚を真剣に考えていて、子どもも欲しいので、そろそろプロポーズしてほしいなと思っています。</p>

<p>でも、彼は仕事が忙しいのか、結婚の話を具体的にしてくれません。「いつかはね」とは言ってくれるのですが、その「いつか」がいつなのか分からず、少し焦ってしまいます。</p>

<p>私から結婚の話を切り出すと、プレッシャーに感じさせてしまうでしょうか？<br>
それとも、女性から「結婚したい」と伝えるのはアリだと思いますか？</p>

<p>皆さんは、プロポーズされるまで待ちましたか？それとも、自分から行動しましたか？<br>
彼の気持ちを確かめる、何か良い方法はないでしょうか？</p>",published,0,2026-02-16 03:00:00+00,2026-02-16 12:00:00+00,
5,1005,18,彼氏との夜の相性、どうすれば良くなる？,"<p>付き合って1年になる彼氏がいます。性格も合うし、一緒にいて楽しいし、結婚も考えています。</p>

<p>でも、たった一つ、夜の相性だけが合わない気がして悩んでいます。</p>

<p>彼は淡白というか、あまり前戯に時間をかけてくれず、すぐに終わってしまいます。私はもっとスキンシップを大切にしたいし、雰囲気も大事にしたいタイプなので、いつも少し物足りなさを感じてしまいます。</p>

<p>このまま結婚して、ずっとこのままなのかな…と思うと、少し不安になります。</p>

<p>でも、こんなこと、彼にどうやって伝えたらいいのか分かりません。プライドを傷つけてしまいそうで、なかなか言い出せずにいます。</p>

<p>皆さんは、パートナーと夜の相性について話し合ったこと、ありますか？<br>
どうやって伝えたら、相手を傷つけずに、うまく改善できるでしょうか？</p>",published,0,2026-02-15 18:00:00+00,2026-02-16 12:00:00+00,2026-02-17 10:58:00+00
3,1002,12,3回目のデート、どこに行くべき？告白を期待してもいい？,"<p>マッチングアプリで知り合った彼と、今週末に3回目のデートをします。</p>

<p>1回目はカフェでお茶、2回目は映画とディナーに行きました。どちらもすごく楽しくて、彼もたくさん話してくれるし、私の話も笑顔で聞いてくれます。LINEの返信もマメで、いい感じなのかな？と期待しています。</p>

<p>次が3回目のデートなので、そろそろ告白されるんじゃないかとドキドキしています。</p>

<p>そこで相談なのですが、3回目のデートはどこに行くのがおすすめですか？<br>
あまり気合が入りすぎている感じは出したくないけど、ロマンチックな雰囲気も少しは欲しいです。水族館とか、夜景の綺麗なレストランとか…？</p>

<p>また、3回目のデートで告白がなかったら、脈なしと考えた方がいいのでしょうか？</p>

<p>皆さんの「勝負デート」の場所や、告白のタイミングについて教えてください！</p>",published,0,2026-02-16 03:00:00+00,2025-02-16 12:00:00+00,
1,1002,10,職場の先輩へのアプローチ、どうすれば？,"<p>同じ部署の3歳年上の先輩のことが好きで、もう半年くらい片思いしています。</p>

<p>先輩は仕事ができて、誰にでも優しくて、いつも周りをよく見ています。私が残業で困っていると、さりげなく手伝ってくれたり、「無理しないでね」と声をかけてくれたり、その度にどんどん好きになってしまいました。</p>

<p>でも、先輩はモテるみたいで、いつも周りに人がいるし、私なんて相手にされていないんじゃないかって不安になります。それに、もし告白して気まずくなったら、仕事にも影響が出るんじゃないかと思うと、何も行動できません。</p>

<p>二人きりになれるチャンスもなかなかないし、どうやって距離を縮めたらいいのか分かりません。</p>

<p>皆さんは、職場の好きな人にどうやってアプローチしましたか？<br>
ささいなことでもいいので、アドバイスをいただけると嬉しいです。</p>",published,0,2026-02-16 03:00:00+00,2026-02-16 12:00:00+00,2026-02-23 12:00:00+00
4,1006,3,彼氏の「元カノの影」が気になってしまいます,"<p>付き合って半年の彼氏がいます。優しくて、私のことを大切にしてくれる、本当に素敵な人です。</p>

<p>でも、一つだけどうしても気になってしまうことがあります。それは、彼が前の彼女とすごく仲が良かったことです。</p>

<p>彼のSNSを遡ると、2年前に別れた元カノとの楽しそうな写真がたくさん出てきます。共通の友達も多いみたいで、今でもたまにグループで会っているようです。</p>

<p>彼は「もう何もないし、友達としか思ってない」と言ってくれるのですが、私はどうしても不安になってしまいます。元カノの方が美人で、スタイルも良くて、私なんて比べ物にならないんじゃないかって…。</p>

<p>彼を信じたい気持ちと、嫉妬してしまう気持ちで、自分でもどうしたらいいか分かりません。<br>
こんなことで悩むなんて、心が狭いですよね…？</p>

<p>皆さんは、恋人の過去の恋愛、気になりますか？どうやって乗り越えましたか？</p>",published,0,2026-02-15 09:00:00+00,2026-02-16 12:00:00+00,
7,1008,2,マリッジブルー？結婚式の準備で彼と喧嘩ばかり…,"<p>半年後に結婚式を控えているのですが、最近、彼と喧嘩ばかりで、本当にこのまま結婚していいのか分からなくなってきました。</p>

<p>結婚式の準備は、ほとんど私が一人で進めています。彼は「詩織の好きにしていいよ」と言ってくれるのですが、それはつまり、何も手伝ってくれないということです。</p>

<p>招待客のリストアップ、ドレス選び、会場との打ち合わせ…全部私一人で決めて、彼に報告するだけ。意見を求めても「どっちでもいいんじゃない？」と興味がなさそうな返事ばかりで、だんだん腹が立ってきました。</p>

<p>先日、ついに「少しは協力してよ！」と怒ってしまったら、「俺は仕事で疲れてるんだ！」と逆ギレされて、大喧嘩になりました。</p>

<p>あんなに楽しみにしていた結婚式なのに、今はもう、何もかもが面倒に感じてしまいます。<br>
これがマリッジブルーというものなのでしょうか？</p>

<p>皆さんは、結婚式の準備でパートナーと揉めたりしましたか？どうやって乗り越えましたか？</p>",published,0,2026-02-16 03:00:00+00,2026-02-16 12:00:00+00,
104788,1004,18,結婚前提のお付き合いを始めたら、「体の関係」はいつがベストですか？　,"<p>その理由も教えてください。</p>
<p>結婚相談所で出会った同い年の彼と交際中です。お互いに結婚を意識していて、夏にはお互いの両親に会う約束をしています。<br />
<br />
これまで何度かデートをしましたが、まだ体の関係はありません。結婚には体の相性も大切といわれていますが、彼からお誘いがない場合、私から誘っていいのでしょうか。</p>
<p>真剣交際をしたのは初めてなので、体の関係は持ってもいいのかどうかわからず、迷っています。</p>",published,0,2025-05-07 04:07:09+00,2025-11-24 07:03:02+00,
82384,1001,2,借金していることを交際相手に伝えるべきでしょうか？,"<p>借金していることを交際相手に伝えるべきでしょうか？</p>
<p>私には誰にも話していない秘密があります。無計画に結婚し、そして離婚し、シングルマザーになり、生活していくためにキャッシングやリボ払いをしてしまい借金があります。<br />
現在、お付き合いしている彼に、結婚したいと言われていますが、借金の事を怖くて話せません。もちろん、自分でしてしまった事なのでこれからも誰にも迷惑をかけることはせず自分で返済していくつもりです。しかし、妊娠したりすれば更にお金は必要になってくるしこれからが不安です。</p>
<p>彼と結婚したいですが、後ろめたさがあって言えません。話したところで受け入れてもらえるかも不安です。<br />
結婚するなら全部話すべきなんでしょうか・・</p>",published,0,2025-08-16 09:24:42+00,2025-11-24 07:03:16+00,
98595,1002,3,DVの元彼との思い出は捨てるべきでしょうか？,"<p>聞いてほしい……イケメンだけどDV彼氏と一緒にいた日々のこと<br />
<br />
もう過去の話ですが、書き捨てしていきます。<br />
<br />
私には、見た目がイケメンだけど性格が残念なDV彼氏がいました。<br />
<br />
乱暴な描写とかも出てくると思うので、そういうのが苦手な人は見ない方がいいかもしれません。<br />
<br />
彼、はじめは優しかったんですけど……<br />
付き合っていくうちに、だんだん言葉が暴力的になって、最終的には私に手を上げるようになってきてしまったんです。<br />
<br />
もう別れちゃいましたけど。<br />
<br />
誰にも話せる話題じゃないので、ここで吐き出させてください。<br />
<br />
特定されるのも怖いので、いろいろ詳しいことはぼかして書きます。<br />
<br />
当時、私はまだ20代前半のフリーターでした。<br />
<br />
専門学生やってたんですけど、就活が上手くいかなくて。<br />
<br />
で、結局フリータ―になったって感じですね。</p>",published,0,2025-11-19 13:10:42+00,2025-11-24 07:03:10+00,
